candidato,usuario,fecha,texto,texto_limpio,texto_comentario,texto_comentario_limpio
Daniel_Noboa,@Primicias,2025-02-12T22:16:14.000Z,"#Elecciones2025 | En 2025, la Revolución Ciudadana logró captar 1,1 millones de votos extra, en comparación a la primera vuelta de 2023; mientras que Daniel Noboa consiguió 2,1 millones adicionales. 
prim.ec/Jy4S50UYYH0

#Elecciones2025ec",elecciones2025 en 2025 la revolución ciudadana logró captar 11 millones de votos extra en comparación a la primera vuelta de 2023 mientras que daniel noboa consiguió 21 millones adicionales primecjy4s50uyyh0 elecciones2025ec,NO LES RESULTÓ EL FRAUDE .  PURA SAPADA POR TODO LADO :  EXIT POLL  Y MUCHAS ACTAS CON INCONSISTENCIAS. ESTA VEZ SERÁ MUY DIFERENTE . NI SAPADAS NI FRAUDE .,no les resultó el fraude pura sapada por todo lado exit poll y muchas actas con inconsistencias esta vez será muy diferente ni sapadas ni fraude
Daniel_Noboa,@Primicias,2025-02-12T22:16:14.000Z,"#Elecciones2025 | En 2025, la Revolución Ciudadana logró captar 1,1 millones de votos extra, en comparación a la primera vuelta de 2023; mientras que Daniel Noboa consiguió 2,1 millones adicionales. 
prim.ec/Jy4S50UYYH0

#Elecciones2025ec",elecciones2025 en 2025 la revolución ciudadana logró captar 11 millones de votos extra en comparación a la primera vuelta de 2023 mientras que daniel noboa consiguió 21 millones adicionales primecjy4s50uyyh0 elecciones2025ec,"Lindo pero, solo olvidan que de quien se alegran que tuvo más votos no respeta la constitución, dictamen de una jueza, coloca a dedo una vicepresidenta,miente que quienes votaron por Luisa fueron amenazas,incumplió promesas de campaña...sigo?y se alegra está prensa?",lindo pero solo olvidan que de quien se alegran que tuvo más votos no respeta la constitución dictamen de una jueza coloca a dedo una vicepresidentamiente que quienes votaron por luisa fueron amenazasincumplió promesas de campañasigoy se alegra está prensa
Daniel_Noboa,@Primicias,2025-02-12T22:16:14.000Z,"#Elecciones2025 | En 2025, la Revolución Ciudadana logró captar 1,1 millones de votos extra, en comparación a la primera vuelta de 2023; mientras que Daniel Noboa consiguió 2,1 millones adicionales. 
prim.ec/Jy4S50UYYH0

#Elecciones2025ec",elecciones2025 en 2025 la revolución ciudadana logró captar 11 millones de votos extra en comparación a la primera vuelta de 2023 mientras que daniel noboa consiguió 21 millones adicionales primecjy4s50uyyh0 elecciones2025ec,TROOLLS CDTM,troolls cdtm
Daniel_Noboa,@Primicias,2025-02-12T22:16:14.000Z,"#Elecciones2025 | En 2025, la Revolución Ciudadana logró captar 1,1 millones de votos extra, en comparación a la primera vuelta de 2023; mientras que Daniel Noboa consiguió 2,1 millones adicionales. 
prim.ec/Jy4S50UYYH0

#Elecciones2025ec",elecciones2025 en 2025 la revolución ciudadana logró captar 11 millones de votos extra en comparación a la primera vuelta de 2023 mientras que daniel noboa consiguió 21 millones adicionales primecjy4s50uyyh0 elecciones2025ec,TROOLLS CDTM,troolls cdtm
Daniel_Noboa,@Primicias,2025-02-12T22:16:14.000Z,"#Elecciones2025 | En 2025, la Revolución Ciudadana logró captar 1,1 millones de votos extra, en comparación a la primera vuelta de 2023; mientras que Daniel Noboa consiguió 2,1 millones adicionales. 
prim.ec/Jy4S50UYYH0

#Elecciones2025ec",elecciones2025 en 2025 la revolución ciudadana logró captar 11 millones de votos extra en comparación a la primera vuelta de 2023 mientras que daniel noboa consiguió 21 millones adicionales primecjy4s50uyyh0 elecciones2025ec,#LuisaMentirosa #LuisaMentirosa #LuisaMentirosa #LuisaMentirosa #LuisaMentirosa #LuisaMentirosa #LuisaMentirosa #LuisaMentirosa #LuisaMentirosa #LuisaMentirosa #LuisaMentirosa #LuisaMentirosa #LuisaMentirosa #LuisaMentirosa #LuisaMentirosa #LuisaMentirosa #LuisaMentirosa #LuisaMentirosa,luisamentirosa luisamentirosa luisamentirosa luisamentirosa luisamentirosa luisamentirosa luisamentirosa luisamentirosa luisamentirosa luisamentirosa luisamentirosa luisamentirosa luisamentirosa luisamentirosa luisamentirosa luisamentirosa luisamentirosa luisamentirosa
Daniel_Noboa,@Primicias,2025-02-12T22:16:14.000Z,"#Elecciones2025 | En 2025, la Revolución Ciudadana logró captar 1,1 millones de votos extra, en comparación a la primera vuelta de 2023; mientras que Daniel Noboa consiguió 2,1 millones adicionales. 
prim.ec/Jy4S50UYYH0

#Elecciones2025ec",elecciones2025 en 2025 la revolución ciudadana logró captar 11 millones de votos extra en comparación a la primera vuelta de 2023 mientras que daniel noboa consiguió 21 millones adicionales primecjy4s50uyyh0 elecciones2025ec,NOBOA PRESIDENTE,noboa presidente
Daniel_Noboa,@Primicias,2025-02-12T22:16:14.000Z,"#Elecciones2025 | En 2025, la Revolución Ciudadana logró captar 1,1 millones de votos extra, en comparación a la primera vuelta de 2023; mientras que Daniel Noboa consiguió 2,1 millones adicionales. 
prim.ec/Jy4S50UYYH0

#Elecciones2025ec",elecciones2025 en 2025 la revolución ciudadana logró captar 11 millones de votos extra en comparación a la primera vuelta de 2023 mientras que daniel noboa consiguió 21 millones adicionales primecjy4s50uyyh0 elecciones2025ec,"@BancoPacificoEC @BancoPacificoEC @BancoPacificoEC Demándame no pierdas el tiempo citando banco extorsionador que se burlan de sus seguridades.
Así vas a tener @superbancosEC @superbancosEC @superbancosEC @CJudicaturaEc @CJudicaturaEc @CJudicaturaEc @RobertoRomeroV @RobertoRomeroV @RobertoRomeroV @DanielNoboaOk @DanielNoboaOk @DanielNoboaOk cuidado y en estas elecciones por este tipo de banca pública es que tienen superávit de 127",bancopacificoec bancopacificoec bancopacificoec demándame no pierdas el tiempo citando banco extorsionador que se burlan de sus seguridades así vas a tener superbancosec superbancosec superbancosec cjudicaturaec cjudicaturaec cjudicaturaec robertoromerov robertoromerov robertoromerov danielnoboaok danielnoboaok danielnoboaok cuidado y en estas elecciones por este tipo de banca pública es que tienen superávit de 127
Daniel_Noboa,@Primicias,2025-02-12T22:16:14.000Z,"#Elecciones2025 | En 2025, la Revolución Ciudadana logró captar 1,1 millones de votos extra, en comparación a la primera vuelta de 2023; mientras que Daniel Noboa consiguió 2,1 millones adicionales. 
prim.ec/Jy4S50UYYH0

#Elecciones2025ec",elecciones2025 en 2025 la revolución ciudadana logró captar 11 millones de votos extra en comparación a la primera vuelta de 2023 mientras que daniel noboa consiguió 21 millones adicionales primecjy4s50uyyh0 elecciones2025ec,TROOLLS CDTM,troolls cdtm
Daniel_Noboa,@teleamazonasec,2025-04-10T14:14:23.000Z,"#ENTREVISTAS | ""Falta madurez en la clase política de Ecuador "". Carlos Aguinaga, expresidente del Tribunal Supremo Electoral (TSE), habla del balotaje entre Daniel Noboa y Luisa González. 
ow.ly/ULlC50VybZh",entrevistas falta madurez en la clase política de ecuador carlos aguinaga expresidente del tribunal supremo electoral tse habla del balotaje entre daniel noboa y luisa gonzález owlyullc50vybzh,"La falta de PROFESIONALISMO, hace a teleamazonas vaya a sacar de los sarcófagos a las momias indecentes e ignorantes!!",la falta de profesionalismo hace a teleamazonas vaya a sacar de los sarcófagos a las momias indecentes e ignorantes
Daniel_Noboa,@teleamazonasec,2025-04-10T14:14:23.000Z,"#ENTREVISTAS | ""Falta madurez en la clase política de Ecuador "". Carlos Aguinaga, expresidente del Tribunal Supremo Electoral (TSE), habla del balotaje entre Daniel Noboa y Luisa González. 
ow.ly/ULlC50VybZh",entrevistas falta madurez en la clase política de ecuador carlos aguinaga expresidente del tribunal supremo electoral tse habla del balotaje entre daniel noboa y luisa gonzález owlyullc50vybzh,Falta dice..y en donde sobra Cucho Mira Aqui en USA Donald Trump Fichas por la Policia ahora es Presidente. Y dice Falta.  Payasada que se lee y escucha.,falta dicey en donde sobra cucho mira aqui en usa donald trump fichas por la policia ahora es presidente y dice falta payasada que se lee y escucha
Daniel_Noboa,@teleamazonasec,2025-04-10T14:14:23.000Z,"#ENTREVISTAS | ""Falta madurez en la clase política de Ecuador "". Carlos Aguinaga, expresidente del Tribunal Supremo Electoral (TSE), habla del balotaje entre Daniel Noboa y Luisa González. 
ow.ly/ULlC50VybZh",entrevistas falta madurez en la clase política de ecuador carlos aguinaga expresidente del tribunal supremo electoral tse habla del balotaje entre daniel noboa y luisa gonzález owlyullc50vybzh,"Las propuestas socialistas de @LuisaGonzalezEc @LuisaGonzalezEc @LuisaGonzalezEc son una invitación a la ruina económica, como lo que vemos en Venezuela bajo Maduro. #NuncaMas #NuncaMas",las propuestas socialistas de luisagonzalezec luisagonzalezec luisagonzalezec son una invitación a la ruina económica como lo que vemos en venezuela bajo maduro nuncamas nuncamas
Daniel_Noboa,@teleamazonasec,2025-04-10T14:14:23.000Z,"#ENTREVISTAS | ""Falta madurez en la clase política de Ecuador "". Carlos Aguinaga, expresidente del Tribunal Supremo Electoral (TSE), habla del balotaje entre Daniel Noboa y Luisa González. 
ow.ly/ULlC50VybZh",entrevistas falta madurez en la clase política de ecuador carlos aguinaga expresidente del tribunal supremo electoral tse habla del balotaje entre daniel noboa y luisa gonzález owlyullc50vybzh,"Las propuestas socialistas de @LuisaGonzalezEc @LuisaGonzalezEc @LuisaGonzalezEc son una invitación a la ruina económica, como lo que vemos en Venezuela bajo Maduro. #NuncaMas #NuncaMas",las propuestas socialistas de luisagonzalezec luisagonzalezec luisagonzalezec son una invitación a la ruina económica como lo que vemos en venezuela bajo maduro nuncamas nuncamas
Daniel_Noboa,@teleamazonasec,2025-02-10T06:05:00.000Z,"#ATENCIÓN | Resultados oficiales de las #Elecciones2025Ec   del domingo 9 de febrero de 2025 en Ecuador. Escrutinio de Daniel Noboa y de Luisa González por provincias 
ow.ly/PUbL50UWugi",atención resultados oficiales de las elecciones2025ec del domingo 9 de febrero de 2025 en ecuador escrutinio de daniel noboa y de luisa gonzález por provincias owlypubl50uwugi,Quedaron como payasos,quedaron como payasos
Daniel_Noboa,@teleamazonasec,2025-02-10T06:05:00.000Z,"#ATENCIÓN | Resultados oficiales de las #Elecciones2025Ec   del domingo 9 de febrero de 2025 en Ecuador. Escrutinio de Daniel Noboa y de Luisa González por provincias 
ow.ly/PUbL50UWugi",atención resultados oficiales de las elecciones2025ec del domingo 9 de febrero de 2025 en ecuador escrutinio de daniel noboa y de luisa gonzález por provincias owlypubl50uwugi,Xf..la señal via Google no sale en el celular revisar .....,xfla señal via google no sale en el celular revisar
Daniel_Noboa,@teleamazonasec,2025-02-10T06:05:00.000Z,"#ATENCIÓN | Resultados oficiales de las #Elecciones2025Ec   del domingo 9 de febrero de 2025 en Ecuador. Escrutinio de Daniel Noboa y de Luisa González por provincias 
ow.ly/PUbL50UWugi",atención resultados oficiales de las elecciones2025ec del domingo 9 de febrero de 2025 en ecuador escrutinio de daniel noboa y de luisa gonzález por provincias owlypubl50uwugi,Que raro en la mayoría de provincias gana Noboa qué raro que solo le pase con 1% a Luisa,que raro en la mayoría de provincias gana noboa qué raro que solo le pase con 1 a luisa
Daniel_Noboa,@teleamazonasec,2025-02-10T06:05:00.000Z,"#ATENCIÓN | Resultados oficiales de las #Elecciones2025Ec   del domingo 9 de febrero de 2025 en Ecuador. Escrutinio de Daniel Noboa y de Luisa González por provincias 
ow.ly/PUbL50UWugi",atención resultados oficiales de las elecciones2025ec del domingo 9 de febrero de 2025 en ecuador escrutinio de daniel noboa y de luisa gonzález por provincias owlypubl50uwugi,"Los monos no tienen que quejarse de la arremetida dela narco delincuencia política, eso es lo que les gusta!",los monos no tienen que quejarse de la arremetida dela narco delincuencia política eso es lo que les gusta
Daniel_Noboa,@teleamazonasec,2025-02-10T06:05:00.000Z,"#ATENCIÓN | Resultados oficiales de las #Elecciones2025Ec   del domingo 9 de febrero de 2025 en Ecuador. Escrutinio de Daniel Noboa y de Luisa González por provincias 
ow.ly/PUbL50UWugi",atención resultados oficiales de las elecciones2025ec del domingo 9 de febrero de 2025 en ecuador escrutinio de daniel noboa y de luisa gonzález por provincias owlypubl50uwugi,"Por favor a la persona q esta para presidenta del Ecuador, tengan cuidado, si gana estaremos gobernados por Maduro y Correa seria al acabose de mi lindo Ecuador, viva el Ecuador",por favor a la persona que esta para presidenta del ecuador tengan cuidado si gana estaremos gobernados por maduro y correa seria al acabose de mi lindo ecuador viva el ecuador
Daniel_Noboa,@teleamazonasec,2025-02-10T06:05:00.000Z,"#ATENCIÓN | Resultados oficiales de las #Elecciones2025Ec   del domingo 9 de febrero de 2025 en Ecuador. Escrutinio de Daniel Noboa y de Luisa González por provincias 
ow.ly/PUbL50UWugi",atención resultados oficiales de las elecciones2025ec del domingo 9 de febrero de 2025 en ecuador escrutinio de daniel noboa y de luisa gonzález por provincias owlypubl50uwugi,Con esa imagen parecen más binomio que rivales.,con esa imagen parecen más binomio que rivales
Daniel_Noboa,@teleamazonasec,2025-02-10T06:05:00.000Z,"#ATENCIÓN | Resultados oficiales de las #Elecciones2025Ec   del domingo 9 de febrero de 2025 en Ecuador. Escrutinio de Daniel Noboa y de Luisa González por provincias 
ow.ly/PUbL50UWugi",atención resultados oficiales de las elecciones2025ec del domingo 9 de febrero de 2025 en ecuador escrutinio de daniel noboa y de luisa gonzález por provincias owlypubl50uwugi,@DianaAtamaint @DianaAtamaint @DianaAtamaint algo están haciendo mal ... Sólo falta el 8% y están empatados? Las encuestas dicen ooootra cosa,dianaatamaint dianaatamaint dianaatamaint algo están haciendo mal sólo falta el 8 y están empatados las encuestas dicen ooootra cosa
Daniel_Noboa,@teleamazonasec,2025-02-10T06:05:00.000Z,"#ATENCIÓN | Resultados oficiales de las #Elecciones2025Ec   del domingo 9 de febrero de 2025 en Ecuador. Escrutinio de Daniel Noboa y de Luisa González por provincias 
ow.ly/PUbL50UWugi",atención resultados oficiales de las elecciones2025ec del domingo 9 de febrero de 2025 en ecuador escrutinio de daniel noboa y de luisa gonzález por provincias owlypubl50uwugi,Pobre ec no sabe que es vivir en socialismo,pobre ec no sabe que es vivir en socialismo
Daniel_Noboa,@teleamazonasec,2025-02-10T06:05:00.000Z,"#ATENCIÓN | Resultados oficiales de las #Elecciones2025Ec   del domingo 9 de febrero de 2025 en Ecuador. Escrutinio de Daniel Noboa y de Luisa González por provincias 
ow.ly/PUbL50UWugi",atención resultados oficiales de las elecciones2025ec del domingo 9 de febrero de 2025 en ecuador escrutinio de daniel noboa y de luisa gonzález por provincias owlypubl50uwugi,Vamos Luiza que estamos en victoria,vamos luiza que estamos en victoria
Daniel_Noboa,@teleamazonasec,2025-02-10T06:05:00.000Z,"#ATENCIÓN | Resultados oficiales de las #Elecciones2025Ec   del domingo 9 de febrero de 2025 en Ecuador. Escrutinio de Daniel Noboa y de Luisa González por provincias 
ow.ly/PUbL50UWugi",atención resultados oficiales de las elecciones2025ec del domingo 9 de febrero de 2025 en ecuador escrutinio de daniel noboa y de luisa gonzález por provincias owlypubl50uwugi,"Primer se debe recontar y revisar las actas, no puede proclamar el CNE TODAVÍA",primer se debe recontar y revisar las actas no puede proclamar el cne todavía
Daniel_Noboa,@teleamazonasec,2025-02-18T12:37:30.000Z,"#ENTREVISTA | ""La expectativa era mayor. No estaba basada en un triunfalismo sino en informaciones confiables"", afirma Roberto Izurieta, exsecretario de Comunicación de la Presidencia 
ow.ly/o51S50V1TMX",entrevista la expectativa era mayor no estaba basada en un triunfalismo sino en informaciones confiables afirma roberto izurieta exsecretario de comunicación de la presidencia owlyo51s50v1tmx,"#ENTREVISTA #ENTREVISTA | ""Estamos politizando cosas que el Ecuador no ha resuelto"", dice Roberto Izurieta, sobre la licencia para realizar campaña en Ecuador ow.ly/o51S50V1TMX",entrevista entrevista estamos politizando cosas que el ecuador no ha resuelto dice roberto izurieta sobre la licencia para realizar campaña en ecuador owlyo51s50v1tmx
Daniel_Noboa,@teleamazonasec,2025-02-18T12:37:30.000Z,"#ENTREVISTA | ""La expectativa era mayor. No estaba basada en un triunfalismo sino en informaciones confiables"", afirma Roberto Izurieta, exsecretario de Comunicación de la Presidencia 
ow.ly/o51S50V1TMX",entrevista la expectativa era mayor no estaba basada en un triunfalismo sino en informaciones confiables afirma roberto izurieta exsecretario de comunicación de la presidencia owlyo51s50v1tmx,No deben buscar a Leónidas Iza el no pueden controlar su porcentaje de votación porque no es endosable muchos No le creen a la RC de eso hay que  sacar provecho,no deben buscar a leónidas iza el no pueden controlar su porcentaje de votación porque no es endosable muchos no le creen a la rc de eso hay que sacar provecho
Daniel_Noboa,@EFEnoticias,2025-09-20T20:44:27.000Z,"El presidente de Ecuador, Daniel Noboa, convoca nuevamente a un referéndum para que los ecuatorianos se pronuncien sobre la instauración de una Asamblea Constituyente que redacte una nueva carta magna.
efe.com/mundo/2025-09-
…",el presidente de ecuador daniel noboa convoca nuevamente a un referéndum para que los ecuatorianos se pronuncien sobre la instauración de una asamblea constituyente que redacte una nueva carta magna efecommundo202509 …,"Si lo propone @petrogustavo @petrogustavo @petrogustavo le dicen dictador, si los propone la ultraderecha es democracia. @MariaFdaCabal @MariaFdaCabal @MariaFdaCabal @AlvaroUribeVel @AlvaroUribeVel @AlvaroUribeVel @PalomaValenciaL @PalomaValenciaL @PalomaValenciaL @PaolaHolguin @PaolaHolguin @PaolaHolguin",si lo propone petrogustavo petrogustavo petrogustavo le dicen dictador si los propone la ultraderecha es democracia mariafdacabal mariafdacabal mariafdacabal alvarouribevel alvarouribevel alvarouribevel palomavalencial palomavalencial palomavalencial paolaholguin paolaholguin paolaholguin
Daniel_Noboa,@EFEnoticias,2025-09-20T20:44:27.000Z,"El presidente de Ecuador, Daniel Noboa, convoca nuevamente a un referéndum para que los ecuatorianos se pronuncien sobre la instauración de una Asamblea Constituyente que redacte una nueva carta magna.
efe.com/mundo/2025-09-
…",el presidente de ecuador daniel noboa convoca nuevamente a un referéndum para que los ecuatorianos se pronuncien sobre la instauración de una asamblea constituyente que redacte una nueva carta magna efecommundo202509 …,"Yo soy ecuatoriano y vivo en Ecuador. 
Y estoy cansado de Daniel Noboa. 
No soporto un tipo tan despreciable como Daniel Noboa. 
No hay seguridad. 
No hay medicinas. 
No hay empleo. 
Pero gasta nuestro dinero en consultas que no sirven para nada.",yo soy ecuatoriano y vivo en ecuador y estoy cansado de daniel noboa no soporto un tipo tan despreciable como daniel noboa no hay seguridad no hay medicinas no hay empleo pero gasta nuestro dinero en consultas que no sirven para nada
Daniel_Noboa,@EFEnoticias,2025-09-20T20:44:27.000Z,"El presidente de Ecuador, Daniel Noboa, convoca nuevamente a un referéndum para que los ecuatorianos se pronuncien sobre la instauración de una Asamblea Constituyente que redacte una nueva carta magna.
efe.com/mundo/2025-09-
…",el presidente de ecuador daniel noboa convoca nuevamente a un referéndum para que los ecuatorianos se pronuncien sobre la instauración de una asamblea constituyente que redacte una nueva carta magna efecommundo202509 …,Otro facho siguiendo el sendero de Bukele. Otro que acabará mal.,otro facho siguiendo el sendero de bukele otro que acabará mal
Daniel_Noboa,@ElPulsoEc,2025-01-15T15:36:40.000Z," DANIEL NOBOA LIDERA LA INTENCIÓN DE VOTO EN LAS ELECCIONES 2025 CON EL 36,1%.

Según la encuestadora Comunicaliza, Daniel Noboa tiene el 36,1% de intención de voto; le sigue Luisa González, con 33%; Leonidas Iza, con 2%; y el resto de candidatos no llega ni al 1%.",daniel noboa lidera la intención de voto en las elecciones 2025 con el 361 según la encuestadora comunicaliza daniel noboa tiene el 361 de intención de voto le sigue luisa gonzález con 33 leonidas iza con 2 y el resto de candidatos no llega ni al 1,Don Geovanny López no sabe ya cómo hacer para que la gente crea senda huevada de nota jajaja la realidad es que le están dando 10 puntos al dictador,don geovanny lópez no sabe ya cómo hacer para que la gente crea senda huevada de nota jajaja la realidad es que le están dando 10 puntos al dictador
Daniel_Noboa,@ElPulsoEc,2025-01-15T15:36:40.000Z," DANIEL NOBOA LIDERA LA INTENCIÓN DE VOTO EN LAS ELECCIONES 2025 CON EL 36,1%.

Según la encuestadora Comunicaliza, Daniel Noboa tiene el 36,1% de intención de voto; le sigue Luisa González, con 33%; Leonidas Iza, con 2%; y el resto de candidatos no llega ni al 1%.",daniel noboa lidera la intención de voto en las elecciones 2025 con el 361 según la encuestadora comunicaliza daniel noboa tiene el 361 de intención de voto le sigue luisa gonzález con 33 leonidas iza con 2 y el resto de candidatos no llega ni al 1,@luisagonzalezec @luisagonzalezec @luisagonzalezec,luisagonzalezec luisagonzalezec luisagonzalezec
Daniel_Noboa,@ElPulsoEc,2025-01-15T15:36:40.000Z," DANIEL NOBOA LIDERA LA INTENCIÓN DE VOTO EN LAS ELECCIONES 2025 CON EL 36,1%.

Según la encuestadora Comunicaliza, Daniel Noboa tiene el 36,1% de intención de voto; le sigue Luisa González, con 33%; Leonidas Iza, con 2%; y el resto de candidatos no llega ni al 1%.",daniel noboa lidera la intención de voto en las elecciones 2025 con el 361 según la encuestadora comunicaliza daniel noboa tiene el 361 de intención de voto le sigue luisa gonzález con 33 leonidas iza con 2 y el resto de candidatos no llega ni al 1,Trools cdtm,trools cdtm
Daniel_Noboa,@ElPulsoEc,2025-01-15T15:36:40.000Z," DANIEL NOBOA LIDERA LA INTENCIÓN DE VOTO EN LAS ELECCIONES 2025 CON EL 36,1%.

Según la encuestadora Comunicaliza, Daniel Noboa tiene el 36,1% de intención de voto; le sigue Luisa González, con 33%; Leonidas Iza, con 2%; y el resto de candidatos no llega ni al 1%.",daniel noboa lidera la intención de voto en las elecciones 2025 con el 361 según la encuestadora comunicaliza daniel noboa tiene el 361 de intención de voto le sigue luisa gonzález con 33 leonidas iza con 2 y el resto de candidatos no llega ni al 1,Trools cdtm,trools cdtm
Daniel_Noboa,@ElPulsoEc,2025-01-15T15:36:40.000Z," DANIEL NOBOA LIDERA LA INTENCIÓN DE VOTO EN LAS ELECCIONES 2025 CON EL 36,1%.

Según la encuestadora Comunicaliza, Daniel Noboa tiene el 36,1% de intención de voto; le sigue Luisa González, con 33%; Leonidas Iza, con 2%; y el resto de candidatos no llega ni al 1%.",daniel noboa lidera la intención de voto en las elecciones 2025 con el 361 según la encuestadora comunicaliza daniel noboa tiene el 361 de intención de voto le sigue luisa gonzález con 33 leonidas iza con 2 y el resto de candidatos no llega ni al 1,"Siempre lo digo; si Uds muestran este tipo de ""encuestas"" es porque @DanielNoboaOk @DanielNoboaOk @DanielNoboaOk no llega ni al 26% y @LuisaGonzalezEc @LuisaGonzalezEc @LuisaGonzalezEc está por encima del 42% y eso lo doy por hecho. Van a perder en una sola vuelta",siempre lo digo si uds muestran este tipo de encuestas es porque danielnoboaok danielnoboaok danielnoboaok no llega ni al 26 y luisagonzalezec luisagonzalezec luisagonzalezec está por encima del 42 y eso lo doy por hecho van a perder en una sola vuelta
Daniel_Noboa,@EcuavisaInforma,2025-04-14T00:16:02.000Z,"#Elecciones2025  | Con corte a las 19:10 y con el 71,82 % de actas válidas a escala nacional, Daniel Noboa tiene 56,31 % y Luisa González 43,69 %. 

Sigue el minuto a minuto  
bit.ly/3EItkYI",elecciones2025 con corte a las 1910 y con el 7182 de actas válidas a escala nacional daniel noboa tiene 5631 y luisa gonzález 4369 sigue el minuto a minuto bitly3eitkyi,Irreversible!!! No les funcionó el fraude esta vuelta !! #NoboaPresidente2025 #NoboaPresidente2025,irreversible no les funcionó el fraude esta vuelta noboapresidente2025 noboapresidente2025
Daniel_Noboa,@EcuavisaInforma,2025-04-14T00:16:02.000Z,"#Elecciones2025  | Con corte a las 19:10 y con el 71,82 % de actas válidas a escala nacional, Daniel Noboa tiene 56,31 % y Luisa González 43,69 %. 

Sigue el minuto a minuto  
bit.ly/3EItkYI",elecciones2025 con corte a las 1910 y con el 7182 de actas válidas a escala nacional daniel noboa tiene 5631 y luisa gonzález 4369 sigue el minuto a minuto bitly3eitkyi,Son tan extraños esos resultados...,son tan extraños esos resultados
Daniel_Noboa,@EcuavisaInforma,2025-04-14T00:16:02.000Z,"#Elecciones2025  | Con corte a las 19:10 y con el 71,82 % de actas válidas a escala nacional, Daniel Noboa tiene 56,31 % y Luisa González 43,69 %. 

Sigue el minuto a minuto  
bit.ly/3EItkYI",elecciones2025 con corte a las 1910 y con el 7182 de actas válidas a escala nacional daniel noboa tiene 5631 y luisa gonzález 4369 sigue el minuto a minuto bitly3eitkyi,"Felicitaciones ganó La argolla de siempre ,Y Hoy está señora en Cadena Nacional en vivo,solo en este país pasa esto,,Justicias Selectiva !!",felicitaciones ganó la argolla de siempre y hoy está señora en cadena nacional en vivosolo en este país pasa estojusticias selectiva
Daniel_Noboa,@EcuavisaInforma,2025-04-14T00:16:02.000Z,"#Elecciones2025  | Con corte a las 19:10 y con el 71,82 % de actas válidas a escala nacional, Daniel Noboa tiene 56,31 % y Luisa González 43,69 %. 

Sigue el minuto a minuto  
bit.ly/3EItkYI",elecciones2025 con corte a las 1910 y con el 7182 de actas válidas a escala nacional daniel noboa tiene 5631 y luisa gonzález 4369 sigue el minuto a minuto bitly3eitkyi,"Felicitaciones ganó La argolla de siempre ,Y Hoy está señora en Cadena Nacional en vivo,solo en este país pasa esto,,Justicias Selectiva !!",felicitaciones ganó la argolla de siempre y hoy está señora en cadena nacional en vivosolo en este país pasa estojusticias selectiva
Daniel_Noboa,@EcuavisaInforma,2025-04-14T00:16:02.000Z,"#Elecciones2025  | Con corte a las 19:10 y con el 71,82 % de actas válidas a escala nacional, Daniel Noboa tiene 56,31 % y Luisa González 43,69 %. 

Sigue el minuto a minuto  
bit.ly/3EItkYI",elecciones2025 con corte a las 1910 y con el 7182 de actas válidas a escala nacional daniel noboa tiene 5631 y luisa gonzález 4369 sigue el minuto a minuto bitly3eitkyi,Que raro ya está subiendo esa tipa así nos robaron la primera vuelta …,que raro ya está subiendo esa tipa así nos robaron la primera vuelta …
Daniel_Noboa,@teleamazonasec,2025-02-11T14:28:15.000Z,"#ATENCIÓN | ""Había cosas que no cuadraban, incluso con el conteo rápido de la OEA"". El presidente candidato Daniel Noboa -en entrevista- reacciona a los resultados de las Elecciones 2025 
ow.ly/BPKB50UXH3K",atención había cosas que no cuadraban incluso con el conteo rápido de la oea el presidente candidato daniel noboa en entrevista reacciona a los resultados de las elecciones 2025 owlybpkb50uxh3k,"Boboa, mas incoherente que nunca este tipo.  Muchacho engreído, acostumbrado a llorar y conseguir lo que quiere. Ojalá y pierdas la presidencia por pendejo.",boboa mas incoherente que nunca este tipo muchacho engreído acostumbrado a llorar y conseguir lo que quiere ojalá y pierdas la presidencia por pendejo
Daniel_Noboa,@teleamazonasec,2025-02-11T14:28:15.000Z,"#ATENCIÓN | ""Había cosas que no cuadraban, incluso con el conteo rápido de la OEA"". El presidente candidato Daniel Noboa -en entrevista- reacciona a los resultados de las Elecciones 2025 
ow.ly/BPKB50UXH3K",atención había cosas que no cuadraban incluso con el conteo rápido de la oea el presidente candidato daniel noboa en entrevista reacciona a los resultados de las elecciones 2025 owlybpkb50uxh3k,"La única cosa que no cuadra aquí es este mamarracho de cartón qué tenemos por presidente, orina a los ecuatorianos y estos medios corruptos nos dicen que está lloviendo! #EllosSonElMiedoNosotrosLaEsoeranza #EllosSonElMiedoNosotrosLaEsoeranza",la única cosa que no cuadra aquí es este mamarracho de cartón qué tenemos por presidente orina a los ecuatorianos y estos medios corruptos nos dicen que está lloviendo ellossonelmiedonosotroslaesoeranza ellossonelmiedonosotroslaesoeranza
